order_id,merchant_id,zone_id,checkout_timestamp,order_category,distance_km,merchant_notification_time,rider_notification_time,rider_arrival_time,out_for_delivery_time,delivery_timestamp
ORD009132,M018,Z8,2026-03-18 18:59:00,food,2.61,2026-03-18 19:00:13.187644,2026-03-18 19:00:14.742823,2026-03-18 19:17:10.268010,2026-03-18 19:17:10.268010,2026-03-18 19:27:17.165911
ORD009133,M052,Z3,2026-02-25 12:11:00,food,0.53,2026-02-25 12:11:34.759940,2026-02-25 12:13:19.565849,2026-02-25 12:22:46.503790,2026-02-25 13:04:48.473037,2026-02-25 13:08:36.201182
ORD009134,M010,Z3,2026-02-06 23:37:00,food,0.54,2026-02-06 23:37:51.477842,2026-02-06 23:39:23.777072,2026-02-06 23:52:38.522620,2026-02-07 00:01:43.134191,2026-02-07 00:04:26.996450
ORD009135,M064,Z7,2026-03-08 12:57:00,food,4.23,2026-03-08 12:58:54.565436,2026-03-08 12:59:25.982645,2026-03-08 13:21:49.958183,2026-03-08 14:24:11.980409,2026-03-08 14:43:38.386413
ORD009136,M061,Z7,2026-02-13 19:53:00,food,3.16,2026-02-13 19:53:40.204598,2026-02-13 19:55:54.478434,2026-02-13 20:08:02.264113,2026-02-13 20:25:39.984972,2026-02-13 20:41:07.673793
ORD009137,M052,Z3,2026-03-23 20:03:00,food,7.33,2026-03-23 20:03:33.826624,2026-03-23 20:04:23.482372,2026-03-23 20:17:24.293291,2026-03-23 20:20:40.545398,2026-03-23 20:45:52.903183
ORD009138,M013,Z3,2026-02-02 21:56:00,supermarket,7.57,2026-02-02 21:57:54.885509,2026-02-02 21:57:17.654711,2026-02-02 22:08:23.673380,2026-02-02 22:19:02.675745,2026-02-02 22:45:15.575479
ORD009139,M018,Z8,2026-03-20 12:42:00,food,4.99,2026-03-20 12:42:54.642864,2026-03-20 12:43:17.494252,2026-03-20 12:59:31.190861,2026-03-20 13:00:01.772208,2026-03-20 13:19:56.108753
ORD009140,M045,Z4,2026-01-15 13:15:00,food,3.05,2026-01-15 13:16:43.345032,2026-01-15 13:17:29.954710,2026-01-15 13:26:07.530179,2026-01-15 13:34:16.070297,2026-01-15 13:49:08.848654
ORD009141,M039,Z3,2026-01-14 16:04:00,pharmacy,5.01,2026-01-14 16:05:25.935476,2026-01-14 16:06:17.261721,2026-01-14 16:21:07.270811,2026-01-14 16:21:07.270811,2026-01-14 16:35:52.996784
ORD009142,M033,Z2,2026-03-19 23:04:00,food,4.56,2026-03-19 23:05:02.643191,2026-03-19 23:06:19.633741,2026-03-19 23:14:23.749364,2026-03-19 23:38:48.459136,2026-03-20 00:00:30.860275
ORD009143,M007,Z5,2026-03-09 12:41:00,food,5.83,2026-03-09 12:41:41.834556,2026-03-09 12:42:04.868648,2026-03-09 12:58:44.990070,2026-03-09 13:27:07.387532,2026-03-09 13:54:39.476980
ORD009144,M042,Z2,2026-02-11 10:13:00,supermarket,2.28,2026-02-11 10:13:55.482384,2026-02-11 10:15:35.733923,2026-02-11 10:30:03.649052,2026-02-11 10:30:03.649052,2026-02-11 10:42:07.212553
ORD009145,M014,Z8,2026-02-19 22:32:00,food,1.94,2026-02-19 22:33:13.199982,2026-02-19 22:34:24.429243,2026-02-19 22:59:48.470023,2026-02-19 22:59:48.470023,2026-02-19 23:10:03.316072
ORD009146,M029,Z4,2026-03-04 19:23:00,food,1.24,2026-03-04 19:24:07.814533,2026-03-04 19:24:44.758469,2026-03-04 20:07:15.728774,2026-03-04 20:07:15.728774,2026-03-04 20:14:10.623512
ORD009147,M069,Z6,2026-03-06 10:36:00,food,4.2,2026-03-06 10:37:46.048713,2026-03-06 10:38:25.947841,2026-03-06 10:49:07.083074,2026-03-06 10:54:10.366999,2026-03-06 11:11:21.598922
ORD009148,M029,Z4,2026-01-28 21:22:00,food,4.09,2026-01-28 21:23:48.059841,2026-01-28 21:23:40.481480,2026-01-28 21:41:27.588129,2026-01-28 22:16:15.554013,2026-01-28 22:35:32.419262
ORD009149,M066,Z4,2026-03-05 22:28:00,pharmacy,3.76,2026-03-05 22:29:39.959996,2026-03-05 22:29:24.477755,2026-03-05 22:45:42.068573,2026-03-05 22:45:42.068573,2026-03-05 23:04:14.953223
ORD009150,M005,Z8,2026-03-09 14:50:00,food,7.86,2026-03-09 14:51:54.522202,2026-03-09 14:52:16.813598,2026-03-09 15:07:39.989044,2026-03-09 15:09:28.274138,2026-03-09 15:42:51.543236
ORD009151,M073,Z2,2026-03-12 13:26:00,pharmacy,1.59,2026-03-12 13:27:26.871528,2026-03-12 13:27:08.182369,2026-03-12 13:37:01.691701,2026-03-12 13:37:01.691701,2026-03-12 13:45:36.004812
ORD009152,M034,Z6,2026-01-29 13:08:00,food,5.51,2026-01-29 13:08:30.832855,2026-01-29 13:09:38.902386,2026-01-29 13:29:00.709931,2026-01-29 14:02:10.705131,2026-01-29 14:26:50.764112
ORD009153,M008,Z7,2026-03-07 20:42:00,pharmacy,3.14,2026-03-07 20:43:17.189219,2026-03-07 20:43:27.348748,2026-03-07 20:55:47.511909,2026-03-07 20:55:47.511909,2026-03-07 21:09:53.550509
ORD009154,M013,Z3,2026-03-13 23:33:00,supermarket,5.65,2026-03-13 23:33:58.922634,2026-03-13 23:34:53.091149,2026-03-13 23:50:43.176167,2026-03-13 23:50:43.176167,2026-03-14 00:12:05.314875
ORD009155,M004,Z3,2026-03-04 11:27:00,supermarket,2.69,2026-03-04 11:28:20.150393,2026-03-04 11:29:27.414672,2026-03-04 11:40:06.216335,2026-03-04 11:40:06.216335,2026-03-04 11:48:24.540452
ORD009156,M072,Z1,2026-02-04 12:07:00,food,7.86,2026-02-04 12:07:37.117817,2026-02-04 12:09:58.983295,2026-02-04 12:26:36.569516,2026-02-04 12:26:36.569516,2026-02-04 12:59:29.322017
ORD009157,M035,Z5,2026-03-20 20:26:00,food,5.28,2026-03-20 20:27:16.176490,2026-03-20 20:27:05.288324,2026-03-20 20:35:42.808486,2026-03-20 22:09:38.968298,2026-03-20 22:33:22.010462
ORD009158,M061,Z7,2026-02-22 20:16:00,food,6.04,2026-02-22 20:17:38.590496,2026-02-22 20:18:47.027134,2026-02-22 20:28:28.264403,2026-02-22 21:08:40.543465,2026-02-22 21:33:39.409863
ORD009159,M045,Z4,2026-01-05 12:13:00,food,4.26,2026-01-05 12:14:46.347999,2026-01-05 12:14:43.943641,2026-01-05 12:23:08.615929,2026-01-05 13:27:44.967942,2026-01-05 13:48:41.637909
ORD009160,M015,Z5,2026-03-15 22:53:00,food,7.97,2026-03-15 22:53:56.005770,2026-03-15 22:55:13.523501,2026-03-15 23:12:32.458779,2026-03-15 23:19:04.824480,2026-03-15 23:53:13.764481
ORD009161,M006,Z5,2026-03-05 21:17:00,food,4.99,2026-03-05 21:17:50.852253,2026-03-05 21:18:40.719806,2026-03-05 21:28:57.394849,2026-03-05 21:42:25.829300,2026-03-05 22:05:46.931027
ORD009162,M071,Z2,2026-01-08 13:07:00,supermarket,2.27,2026-01-08 13:08:25.262898,2026-01-08 13:08:19.863119,2026-01-08 13:21:05.767866,2026-01-08 13:29:04.895435,2026-01-08 13:40:58.113559
ORD009163,M019,Z3,2026-01-11 22:36:00,food,4.75,2026-01-11 22:36:32.059164,2026-01-11 22:38:15.502534,2026-01-11 22:53:55.524318,2026-01-11 22:57:16.895899,2026-01-11 23:13:45.949043
ORD009164,M014,Z8,2026-01-21 22:45:00,food,4.82,2026-01-21 22:46:49.553990,2026-01-21 22:46:57.017664,2026-01-21 23:16:15.154867,2026-01-21 23:16:55.157257,2026-01-21 23:38:41.879770
ORD009165,M024,Z4,2026-02-15 21:38:00,food,2.93,2026-02-15 21:39:18.590887,2026-02-15 21:40:25.395722,2026-02-15 21:53:54.690666,2026-02-15 22:17:40.334519,2026-02-15 22:34:25.178980
ORD009166,M070,Z2,2026-03-14 11:02:00,food,4.98,2026-03-14 11:02:34.559110,2026-03-14 11:03:26.542282,2026-03-14 11:14:26.603615,2026-03-14 11:32:22.601537,2026-03-14 11:51:11.928706
ORD009167,M063,Z1,2026-01-25 15:12:00,supermarket,0.78,2026-01-25 15:12:45.129753,2026-01-25 15:13:19.838547,2026-01-25 15:24:08.449517,2026-01-25 15:32:28.441405,2026-01-25 15:36:24.700251
ORD009168,M065,Z2,2026-01-21 13:05:00,food,3.22,2026-01-21 13:06:24.505518,2026-01-21 13:07:01.986901,2026-01-21 13:25:29.815424,2026-01-21 14:18:26.345651,2026-01-21 14:33:38.181325
ORD009169,M036,Z4,2026-02-23 12:32:00,food,3.88,2026-02-23 12:33:00.376878,2026-02-23 12:33:07.011402,2026-02-23 12:47:23.214500,2026-02-23 12:47:23.214500,2026-02-23 13:07:20.732473
ORD009170,M070,Z2,2026-01-30 19:10:00,food,5.66,2026-01-30 19:11:22.157172,2026-01-30 19:12:13.029743,2026-01-30 19:26:48.499949,2026-01-30 19:51:36.663767,2026-01-30 20:17:11.283968
ORD009171,M018,Z8,2026-02-05 22:32:00,food,3.55,2026-02-05 22:33:43.067765,2026-02-05 22:33:16.886316,2026-02-05 22:44:00.610800,2026-02-05 22:47:01.069287,2026-02-05 23:03:42.567812
ORD009172,M072,Z1,2026-01-11 10:44:00,food,6.73,2026-01-11 10:45:42.575310,2026-01-11 10:45:51.998212,2026-01-11 11:01:35.489414,2026-01-11 11:01:35.489414,2026-01-11 11:26:08.135594
ORD009173,M065,Z2,2026-01-29 20:52:00,food,0.57,2026-01-29 20:53:44.783531,2026-01-29 20:53:25.795900,2026-01-29 21:19:23.491109,2026-01-29 21:49:46.244285,2026-01-29 21:54:20.579346
ORD009174,M044,Z4,2026-03-10 12:14:00,food,4.41,2026-03-10 12:15:10.824850,2026-03-10 12:16:39.973068,2026-03-10 12:23:49.436492,2026-03-10 12:46:08.594423,2026-03-10 13:06:33.439904
ORD009175,M071,Z2,2026-01-26 13:33:00,supermarket,2.49,2026-01-26 13:34:50.842129,2026-01-26 13:35:20.491130,2026-01-26 13:57:50.717883,2026-01-26 13:57:50.717883,2026-01-26 14:10:05.111229
ORD009176,M008,Z7,2026-02-17 22:19:00,pharmacy,7.91,2026-02-17 22:20:29.182134,2026-02-17 22:20:21.682658,2026-02-17 22:30:44.791989,2026-02-17 22:30:44.791989,2026-02-17 23:04:47.544264
ORD009177,M050,Z7,2026-03-15 16:47:00,food,7.86,2026-03-15 16:47:59.984190,2026-03-15 16:49:40.634059,2026-03-15 16:59:38.104177,2026-03-15 17:13:14.827480,2026-03-15 17:41:30.683868
ORD009178,M009,Z2,2026-03-09 18:06:00,food,2.71,2026-03-09 18:07:57.196940,2026-03-09 18:08:33.252797,2026-03-09 18:13:29.371667,2026-03-09 18:27:15.672658,2026-03-09 18:39:15.451206
ORD009179,M066,Z4,2026-01-27 22:55:00,pharmacy,0.6,2026-01-27 22:55:36.157200,2026-01-27 22:56:35.902687,2026-01-27 23:18:41.976585,2026-01-27 23:18:41.976585,2026-01-27 23:25:52.485455
ORD009180,M008,Z7,2026-02-18 19:01:00,pharmacy,1.16,2026-02-18 19:02:50.797469,2026-02-18 19:02:20.720794,2026-02-18 19:14:37.555202,2026-02-18 19:14:37.555202,2026-02-18 19:22:04.412815
ORD009181,M060,Z3,2026-01-19 12:33:00,food,3.22,2026-01-19 12:33:34.631796,2026-01-19 12:35:20.370448,2026-01-19 12:47:00.480840,2026-01-19 12:52:28.415251,2026-01-19 13:05:20.020757
ORD009182,M005,Z8,2026-01-30 12:05:00,food,4.23,2026-01-30 12:05:40.441228,2026-01-30 12:07:47.251529,2026-01-30 12:23:11.210691,2026-01-30 12:26:52.602731,2026-01-30 12:45:20.615027
ORD009183,M046,Z8,2026-03-17 10:08:00,food,4.81,2026-03-17 10:09:14.001787,2026-03-17 10:09:33.124398,2026-03-17 10:20:02.143989,2026-03-17 10:37:29.962764,2026-03-17 10:53:50.358933
ORD009184,M012,Z3,2026-02-06 15:23:00,food,6.08,2026-02-06 15:23:33.354320,2026-02-06 15:24:58.145736,2026-02-06 15:30:35.307030,2026-02-06 15:30:35.307030,2026-02-06 15:48:28.925310
ORD009185,M027,Z2,2026-02-17 22:08:00,pharmacy,7.14,2026-02-17 22:08:55.503125,2026-02-17 22:10:27.690704,2026-02-17 22:48:41.401459,2026-02-17 22:48:41.401459,2026-02-17 23:18:50.431037
ORD009186,M029,Z4,2026-03-17 19:34:00,food,4.36,2026-03-17 19:35:12.797812,2026-03-17 19:36:14.608455,2026-03-17 20:10:55.485970,2026-03-17 20:44:22.863072,2026-03-17 21:04:59.915417
ORD009187,M056,Z8,2026-01-27 23:42:00,food,0.91,2026-01-27 23:43:50.968814,2026-01-27 23:44:30.949657,2026-01-28 00:17:08.088460,2026-01-28 00:17:08.088460,2026-01-28 00:23:19.390767
ORD009188,M068,Z4,2026-01-28 23:55:00,pharmacy,7.68,2026-01-28 23:55:34.646608,2026-01-28 23:56:35.546149,2026-01-29 00:20:34.422027,2026-01-29 00:20:34.422027,2026-01-29 00:53:27.740365
ORD009189,M067,Z1,2026-02-11 23:15:00,food,4.83,2026-02-11 23:16:02.102731,2026-02-11 23:16:57.988918,2026-02-11 23:30:18.129435,2026-02-11 23:33:42.906324,2026-02-11 23:55:54.552055
ORD009190,M071,Z2,2026-02-10 14:26:00,supermarket,5.98,2026-02-10 14:27:13.679440,2026-02-10 14:27:30.460483,2026-02-10 14:41:38.899669,2026-02-10 14:57:07.195583,2026-02-10 15:24:26.423360
ORD009191,M060,Z3,2026-03-17 17:47:00,food,4.28,2026-03-17 17:47:38.539370,2026-03-17 17:48:48.088088,2026-03-17 17:59:59.271870,2026-03-17 18:15:36.818091,2026-03-17 18:28:44.130203
ORD009192,M073,Z2,2026-03-07 12:50:00,pharmacy,1.65,2026-03-07 12:51:17.380529,2026-03-07 12:51:23.923765,2026-03-07 13:10:38.544913,2026-03-07 13:10:38.544913,2026-03-07 13:22:16.408200
ORD009193,M038,Z1,2026-03-06 12:31:00,pharmacy,5.3,2026-03-06 12:31:44.449711,2026-03-06 12:33:08.586504,2026-03-06 12:47:58.941262,2026-03-06 12:50:20.054910,2026-03-06 13:14:59.563474
ORD009194,M056,Z8,2026-03-29 14:01:00,food,3.87,2026-03-29 14:02:15.005086,2026-03-29 14:03:22.105410,2026-03-29 14:11:12.054259,2026-03-29 14:20:33.632213,2026-03-29 14:37:39.237215
ORD009195,M035,Z5,2026-03-22 23:19:00,food,7.88,2026-03-22 23:20:11.044311,2026-03-22 23:21:42.690759,2026-03-22 23:32:32.324092,2026-03-23 00:07:59.332403,2026-03-23 00:42:47.616303
ORD009196,M052,Z3,2026-03-19 23:26:00,food,4.58,2026-03-19 23:27:48.511218,2026-03-19 23:28:09.736661,2026-03-19 23:35:30.687083,2026-03-19 23:53:33.902856,2026-03-20 00:10:14.115885
ORD009197,M037,Z1,2026-03-07 12:23:00,pharmacy,3.51,2026-03-07 12:23:41.402136,2026-03-07 12:25:06.989391,2026-03-07 12:33:01.741048,2026-03-07 12:58:03.354274,2026-03-07 13:17:08.537638
ORD009198,M053,Z4,2026-02-04 21:10:00,supermarket,5.95,2026-02-04 21:11:03.470475,2026-02-04 21:12:39.314256,2026-02-04 21:29:27.958958,2026-02-04 21:29:27.958958,2026-02-04 21:55:16.966551
ORD009199,M062,Z5,2026-02-13 13:13:00,food,5.47,2026-02-13 13:14:36.503371,2026-02-13 13:14:06.796374,2026-02-13 13:33:35.994169,2026-02-13 13:48:26.922507,2026-02-13 14:11:59.023026
ORD009200,M033,Z2,2026-01-24 13:52:00,food,0.66,2026-01-24 13:53:59.289175,2026-01-24 13:54:27.568057,2026-01-24 14:12:55.322503,2026-01-24 14:14:12.037578,2026-01-24 14:19:21.258485
ORD009201,M025,Z6,2026-03-29 11:55:00,food,7.68,2026-03-29 11:56:29.273145,2026-03-29 11:57:50.685460,2026-03-29 12:22:01.758567,2026-03-29 12:22:01.758567,2026-03-29 12:50:51.413718
ORD009202,M024,Z4,2026-01-20 12:26:00,food,3.58,2026-01-20 12:27:16.306453,2026-01-20 12:28:34.401139,2026-01-20 12:43:32.203251,2026-01-20 13:00:18.439996,2026-01-20 13:20:46.168786
ORD009203,M030,Z5,2026-01-05 14:39:00,food,7.19,2026-01-05 14:40:12.380513,2026-01-05 14:40:50.362934,2026-01-05 14:48:49.246412,2026-01-05 15:05:32.661089,2026-01-05 15:38:02.083571
ORD009204,M019,Z3,2026-03-27 13:51:00,food,4.98,2026-03-27 13:52:54.109287,2026-03-27 13:53:16.953253,2026-03-27 14:10:04.431011,2026-03-27 14:30:51.062518,2026-03-27 14:48:59.622776
ORD009205,M047,Z7,2026-02-25 14:19:00,pharmacy,1.59,2026-02-25 14:20:42.105245,2026-02-25 14:20:48.593830,2026-02-25 14:38:21.706631,2026-02-25 14:38:21.706631,2026-02-25 14:48:32.205266
ORD009206,M043,Z8,2026-01-14 13:48:00,supermarket,7.37,2026-01-14 13:49:02.272784,2026-01-14 13:49:04.437770,2026-01-14 13:56:38.272182,2026-01-14 14:01:26.430921,2026-01-14 14:30:45.212277
ORD009207,M055,Z4,2026-03-28 21:31:00,pharmacy,7.04,2026-03-28 21:32:46.520380,2026-03-28 21:32:03.583482,2026-03-28 21:50:03.159265,2026-03-28 21:50:03.159265,2026-03-28 22:20:46.579075
ORD009208,M025,Z6,2026-03-19 22:32:00,food,5.34,2026-03-19 22:33:37.356065,2026-03-19 22:34:08.262039,2026-03-19 23:03:16.609873,2026-03-19 23:12:20.978806,2026-03-19 23:37:30.839974
ORD009209,M034,Z6,2026-03-14 19:46:00,food,4.86,2026-03-14 19:47:59.215789,2026-03-14 19:47:56.010979,2026-03-14 20:13:21.990361,2026-03-14 20:45:37.772370,2026-03-14 21:07:06.880614
ORD009210,M022,Z2,2026-02-05 20:12:00,supermarket,2.36,2026-02-05 20:12:57.292245,2026-02-05 20:14:38.726911,2026-02-05 20:47:29.854871,2026-02-05 20:47:29.854871,2026-02-05 20:59:18.489791
ORD009211,M037,Z1,2026-02-16 14:20:00,pharmacy,5.43,2026-02-16 14:21:49.367704,2026-02-16 14:22:21.302342,2026-02-16 14:40:38.621051,2026-02-16 14:40:38.621051,2026-02-16 15:06:02.406382
ORD009212,M006,Z5,2026-01-01 19:41:00,food,1.17,2026-01-01 19:42:04.119791,2026-01-01 19:42:06.662616,2026-01-01 20:11:23.635397,2026-01-01 20:11:23.635397,2026-01-01 20:19:01.059294
ORD009213,M056,Z8,2026-03-02 13:01:00,food,4.68,2026-03-02 13:02:06.128327,2026-03-02 13:03:38.525462,2026-03-02 13:21:30.216558,2026-03-02 13:21:30.216558,2026-03-02 13:40:27.018297
ORD009214,M034,Z6,2026-03-12 19:37:00,food,5.71,2026-03-12 19:37:36.321644,2026-03-12 19:39:55.621096,2026-03-12 19:57:00.676234,2026-03-12 20:33:53.074288,2026-03-12 21:01:24.886279
ORD009215,M030,Z5,2026-01-27 13:03:00,food,7.05,2026-01-27 13:04:28.874548,2026-01-27 13:04:17.372386,2026-01-27 13:21:29.568128,2026-01-27 13:31:15.792097,2026-01-27 14:02:47.707341
ORD009216,M003,Z7,2026-02-01 20:20:00,pharmacy,3.7,2026-02-01 20:21:53.294203,2026-02-01 20:21:52.676058,2026-02-01 20:40:59.892105,2026-02-01 20:40:59.892105,2026-02-01 20:57:14.360641
ORD009217,M074,Z5,2026-03-13 10:32:00,supermarket,3.72,2026-03-13 10:33:46.173632,2026-03-13 10:33:29.684414,2026-03-13 10:43:48.454305,2026-03-13 10:45:36.528699,2026-03-13 11:00:21.292531
ORD009218,M023,Z8,2026-02-14 10:50:00,pharmacy,4.38,2026-02-14 10:50:37.273088,2026-02-14 10:52:50.961338,2026-02-14 11:07:21.323566,2026-02-14 11:07:21.323566,2026-02-14 11:23:45.537179
ORD009219,M013,Z3,2026-02-01 22:22:00,supermarket,7.95,2026-02-01 22:23:07.015111,2026-02-01 22:24:30.663857,2026-02-01 22:31:33.165121,2026-02-01 22:34:15.677196,2026-02-01 23:01:13.753768
ORD009220,M071,Z2,2026-02-07 10:26:00,supermarket,6.64,2026-02-07 10:26:54.859297,2026-02-07 10:28:13.198348,2026-02-07 11:09:45.465211,2026-02-07 11:09:45.465211,2026-02-07 11:35:25.881771
ORD009221,M053,Z4,2026-01-03 22:58:00,supermarket,0.99,2026-01-03 22:59:55.087128,2026-01-03 23:00:13.980108,2026-01-03 23:21:43.733874,2026-01-03 23:21:43.733874,2026-01-03 23:27:33.962596
ORD009222,M043,Z8,2026-02-18 10:31:00,supermarket,4.24,2026-02-18 10:32:04.255390,2026-02-18 10:32:54.765482,2026-02-18 10:42:51.626531,2026-02-18 10:42:51.626531,2026-02-18 10:58:31.719544
ORD009223,M043,Z8,2026-01-14 12:51:00,supermarket,3.87,2026-01-14 12:52:42.750499,2026-01-14 12:52:07.176397,2026-01-14 13:00:49.629914,2026-01-14 13:01:26.228317,2026-01-14 13:19:26.439480
ORD009224,M036,Z4,2026-03-10 22:47:00,food,3.38,2026-03-10 22:48:33.528568,2026-03-10 22:49:25.803902,2026-03-10 23:02:53.382767,2026-03-10 23:02:53.382767,2026-03-10 23:19:29.810751
ORD009225,M047,Z7,2026-01-29 19:03:00,pharmacy,1.75,2026-01-29 19:03:34.499750,2026-01-29 19:05:30.392663,2026-01-29 19:20:06.409749,2026-01-29 19:20:06.409749,2026-01-29 19:30:51.602806
ORD009226,M018,Z8,2026-02-14 10:52:00,food,1.53,2026-02-14 10:53:04.824834,2026-02-14 10:53:34.119202,2026-02-14 11:07:28.337279,2026-02-14 11:13:32.250062,2026-02-14 11:20:00.291257
ORD009227,M065,Z2,2026-03-19 22:59:00,food,6.86,2026-03-19 22:59:45.176728,2026-03-19 23:01:46.841235,2026-03-19 23:35:03.718801,2026-03-19 23:37:58.971186,2026-03-20 00:09:33.853209
ORD009228,M035,Z5,2026-02-22 14:10:00,food,4.65,2026-02-22 14:10:49.424774,2026-02-22 14:12:27.776858,2026-02-22 14:39:33.570384,2026-02-22 14:45:57.532517,2026-02-22 15:07:40.630210
ORD009229,M018,Z8,2026-02-14 20:47:00,food,0.88,2026-02-14 20:47:42.016266,2026-02-14 20:49:21.515634,2026-02-14 21:01:34.671427,2026-02-14 21:09:37.001001,2026-02-14 21:15:45.265333
ORD009230,M038,Z1,2026-01-10 23:44:00,pharmacy,7.53,2026-01-10 23:45:22.104961,2026-01-10 23:46:36.661376,2026-01-11 00:03:11.149164,2026-01-11 00:03:11.149164,2026-01-11 00:34:49.945335
ORD009231,M034,Z6,2026-01-30 11:58:00,food,6.42,2026-01-30 11:59:20.661682,2026-01-30 12:00:34.699163,2026-01-30 12:18:07.434539,2026-01-30 12:47:13.286366,2026-01-30 13:10:59.390288
ORD009232,M065,Z2,2026-02-24 13:08:00,food,1.28,2026-02-24 13:09:28.669539,2026-02-24 13:09:24.065495,2026-02-24 13:22:48.110536,2026-02-24 13:40:54.121957,2026-02-24 13:47:44.344344
ORD009233,M031,Z1,2026-01-15 13:33:00,food,4.96,2026-01-15 13:34:51.638976,2026-01-15 13:34:48.513828,2026-01-15 13:46:24.514843,2026-01-15 14:21:28.491715,2026-01-15 14:43:17.979314
ORD009234,M067,Z1,2026-02-21 23:14:00,food,4.56,2026-02-21 23:15:41.649147,2026-02-21 23:16:52.559244,2026-02-21 23:52:45.031928,2026-02-21 23:52:45.031928,2026-02-22 00:13:34.649501
ORD009235,M050,Z7,2026-03-01 21:17:00,food,1.43,2026-03-01 21:17:43.871859,2026-03-01 21:19:03.543472,2026-03-01 21:31:56.036825,2026-03-01 22:28:16.688012,2026-03-01 22:36:49.393681
ORD009236,M055,Z4,2026-03-18 22:35:00,pharmacy,6.34,2026-03-18 22:36:17.410126,2026-03-18 22:36:49.501403,2026-03-18 22:51:33.901750,2026-03-18 22:51:33.901750,2026-03-18 23:19:11.996383
ORD009237,M037,Z1,2026-03-05 13:36:00,pharmacy,1.92,2026-03-05 13:37:08.803760,2026-03-05 13:37:20.431682,2026-03-05 13:57:52.122222,2026-03-05 13:57:52.122222,2026-03-05 14:07:56.119929
ORD009238,M024,Z4,2026-01-19 19:54:00,food,0.85,2026-01-19 19:54:40.977762,2026-01-19 19:56:39.613255,2026-01-19 20:27:02.663173,2026-01-19 20:27:02.663173,2026-01-19 20:32:55.700018
ORD009239,M026,Z6,2026-03-14 21:34:00,supermarket,5.76,2026-03-14 21:34:42.122458,2026-03-14 21:36:00.417191,2026-03-14 21:55:06.786372,2026-03-14 22:03:13.865895,2026-03-14 22:29:56.501605
ORD009240,M004,Z3,2026-03-18 14:48:00,supermarket,3.2,2026-03-18 14:48:50.914008,2026-03-18 14:49:07.373544,2026-03-18 14:57:04.117374,2026-03-18 15:08:21.843732,2026-03-18 15:21:00.355710
ORD009241,M003,Z7,2026-03-29 19:50:00,pharmacy,4.08,2026-03-29 19:51:42.713776,2026-03-29 19:52:18.938209,2026-03-29 20:04:07.599416,2026-03-29 20:04:07.599416,2026-03-29 20:22:24.820626
ORD009242,M023,Z8,2026-01-14 23:10:00,pharmacy,2.93,2026-01-14 23:11:22.036579,2026-01-14 23:11:04.336610,2026-01-14 23:22:26.273386,2026-01-14 23:23:53.572113,2026-01-14 23:38:08.786086
ORD009243,M045,Z4,2026-02-10 20:44:00,food,6.75,2026-02-10 20:45:23.111560,2026-02-10 20:45:14.417168,2026-02-10 21:00:06.895135,2026-02-10 21:14:38.254027,2026-02-10 21:44:04.216633
ORD009244,M065,Z2,2026-03-24 20:18:00,food,4.42,2026-03-24 20:19:49.227593,2026-03-24 20:19:20.544534,2026-03-24 20:30:44.413617,2026-03-24 20:53:47.135900,2026-03-24 21:13:55.895581
ORD009245,M030,Z5,2026-02-21 20:54:00,food,7.43,2026-02-21 20:55:08.036814,2026-02-21 20:56:49.520828,2026-02-21 21:19:49.895111,2026-02-21 21:32:31.521106,2026-02-21 22:07:07.886713
ORD009246,M074,Z5,2026-03-12 16:53:00,supermarket,3.52,2026-03-12 16:53:53.967556,2026-03-12 16:55:28.391669,2026-03-12 17:19:26.746549,2026-03-12 17:19:26.746549,2026-03-12 17:35:17.906511
ORD009247,M007,Z5,2026-02-09 12:01:00,food,3.05,2026-02-09 12:02:49.789479,2026-02-09 12:03:16.284486,2026-02-09 12:15:33.713063,2026-02-09 12:28:30.376534,2026-02-09 12:42:46.164978
ORD009248,M021,Z5,2026-01-09 22:25:00,supermarket,7.88,2026-01-09 22:26:40.239516,2026-01-09 22:26:28.812004,2026-01-09 22:40:40.316773,2026-01-09 22:52:48.552916,2026-01-09 23:27:39.313180
ORD009249,M017,Z8,2026-03-04 23:37:00,pharmacy,6.33,2026-03-04 23:38:46.070269,2026-03-04 23:38:34.945410,2026-03-05 00:00:13.199095,2026-03-05 00:00:13.199095,2026-03-05 00:30:23.225179
ORD009250,M020,Z6,2026-03-07 20:55:00,food,4.54,2026-03-07 20:56:51.950492,2026-03-07 20:57:56.948745,2026-03-07 21:17:15.180144,2026-03-07 21:24:58.199351,2026-03-07 21:46:11.640738
ORD009251,M030,Z5,2026-03-03 14:47:00,food,3.61,2026-03-03 14:48:33.415866,2026-03-03 14:49:28.453625,2026-03-03 15:28:39.620211,2026-03-03 15:28:39.620211,2026-03-03 15:46:11.651465
ORD009252,M025,Z6,2026-01-27 23:50:00,food,3.46,2026-01-27 23:50:50.371722,2026-01-27 23:52:26.604714,2026-01-28 00:10:23.162006,2026-01-28 00:46:15.007651,2026-01-28 01:03:15.304274
ORD009253,M043,Z8,2026-03-07 19:46:00,supermarket,3.18,2026-03-07 19:47:35.256533,2026-03-07 19:48:08.587064,2026-03-07 20:04:43.461524,2026-03-07 20:07:24.452481,2026-03-07 20:21:37.492492
